row_index,C_birth,c,v,r,beta
133,1.2860376685857773,0.2895459414459765,1.1914557218551636,0.09701421782374382,2.4181378977373242
134,1.20251439884305,0.2895459414459765,1.1914557218551636,0.09701421782374382,2.4181378977373242
135,1.2860376685857773,0.0650018504820764,1.1914557218551636,0.09701421782374382,2.4181378977373242
136,1.2860376685857773,0.2895459414459765,3.9783431254327297,0.09701421782374382,2.4181378977373242
137,1.2860376685857773,0.2895459414459765,1.1914557218551636,0.21260455176234244,2.4181378977373242
138,1.2860376685857773,0.2895459414459765,1.1914557218551636,0.09701421782374382,2.7437756028957665
139,1.20251439884305,0.0650018504820764,3.9783431254327297,0.21260455176234244,2.7437756028957665
140,1.8233887664973736,0.06727785738185048,2.3218198642134666,0.07761031873524189,1.8159959046170115
141,2.808810845017433,0.06727785738185048,2.3218198642134666,0.07761031873524189,1.8159959046170115
142,1.8233887664973736,0.223682314530015,2.3218198642134666,0.07761031873524189,1.8159959046170115
143,1.8233887664973736,0.06727785738185048,2.7885713279247284,0.07761031873524189,1.8159959046170115
144,1.8233887664973736,0.06727785738185048,2.3218198642134666,0.06931530865840614,1.8159959046170115
145,1.8233887664973736,0.06727785738185048,2.3218198642134666,0.07761031873524189,3.7795158275403082
146,2.808810845017433,0.223682314530015,2.7885713279247284,0.06931530865840614,3.7795158275403082
147,4.26390390843153,0.2620240076445043,3.5344589315354824,0.2960156315937638,4.437416805420071
148,4.557516902685165,0.2620240076445043,3.5344589315354824,0.2960156315937638,4.437416805420071
149,4.26390390843153,0.012119436543434859,3.5344589315354824,0.2960156315937638,4.437416805420071
150,4.26390390843153,0.2620240076445043,3.0380926318466663,0.2960156315937638,4.437416805420071
151,4.26390390843153,0.2620240076445043,3.5344589315354824,0.1829331074375659,4.437416805420071
152,4.26390390843153,0.2620240076445043,3.5344589315354824,0.2960156315937638,1.0503498655743897
153,4.557516902685165,0.012119436543434859,3.0380926318466663,0.1829331074375659,1.0503498655743897
154,3.0335182771086693,0.13585379887372254,1.929509848356247,0.15545455827377735,3.486396784428507
155,3.7808200120925903,0.13585379887372254,1.929509848356247,0.15545455827377735,3.486396784428507
156,3.0335182771086693,0.24828308383002876,1.929509848356247,0.15545455827377735,3.486396784428507
157,3.0335182771086693,0.13585379887372254,4.366469766944647,0.15545455827377735,3.486396784428507
158,3.0335182771086693,0.13585379887372254,1.929509848356247,0.24545431318692862,3.486396784428507
159,3.0335182771086693,0.13585379887372254,1.929509848356247,0.15545455827377735,2.0639155474491417
160,3.7808200120925903,0.24828308383002876,4.366469766944647,0.24545431318692862,2.0639155474491417
161,2.6008611135184765,0.174740444496274,4.21589458361268,0.1870320792775601,1.568408532999456
162,1.5247272104024887,0.174740444496274,4.21589458361268,0.1870320792775601,1.568408532999456
163,2.6008611135184765,0.12118795830756425,4.21589458361268,0.1870320792775601,1.568408532999456
164,2.6008611135184765,0.174740444496274,1.616444207727909,0.1870320792775601,1.568408532999456
165,2.6008611135184765,0.174740444496274,4.21589458361268,0.13202298474498092,1.568408532999456
166,2.6008611135184765,0.174740444496274,4.21589458361268,0.1870320792775601,4.949896323028952
167,1.5247272104024887,0.12118795830756425,1.616444207727909,0.13202298474498092,4.949896323028952
168,2.7781558223068714,0.01160681415349245,1.6172015517950058,0.27717159264720975,3.159409957472235
169,1.4177681654691696,0.01160681415349245,1.6172015517950058,0.27717159264720975,3.159409957472235
170,2.7781558223068714,0.18973719533532857,1.6172015517950058,0.27717159264720975,3.159409957472235
171,2.7781558223068714,0.01160681415349245,2.687230721116066,0.27717159264720975,3.159409957472235
172,2.7781558223068714,0.01160681415349245,1.6172015517950058,0.06100750220939517,3.159409957472235
173,2.7781558223068714,0.01160681415349245,1.6172015517950058,0.27717159264720975,2.401456464547664
174,1.4177681654691696,0.18973719533532857,2.687230721116066,0.06100750220939517,2.401456464547664
175,3.337701290845871,0.28018160350620747,4.268317122012377,0.06483844523318112,0.5423776870593429
176,3.169030010700226,0.28018160350620747,4.268317122012377,0.06483844523318112,0.5423776870593429
177,3.337701290845871,0.025044621247798205,4.268317122012377,0.06483844523318112,0.5423776870593429
178,3.337701290845871,0.28018160350620747,3.4372848011553288,0.06483844523318112,0.5423776870593429
179,3.337701290845871,0.28018160350620747,4.268317122012377,0.1912256546318531,0.5423776870593429
180,3.337701290845871,0.28018160350620747,4.268317122012377,0.06483844523318112,4.0500655570067465
181,3.169030010700226,0.025044621247798205,3.4372848011553288,0.1912256546318531,4.0500655570067465
182,4.114868402481079,0.07896955283358693,2.1312022879719734,0.20541859297081827,2.546988050453365
183,4.383288532495499,0.07896955283358693,2.1312022879719734,0.20541859297081827,2.546988050453365
184,4.114868402481079,0.24004599144682287,2.1312022879719734,0.20541859297081827,2.546988050453365
185,4.114868402481079,0.07896955283358693,4.2339079193770885,0.20541859297081827,2.546988050453365
186,4.114868402481079,0.07896955283358693,2.1312022879719734,0.25376498205587267,2.546988050453365
187,4.114868402481079,0.07896955283358693,2.1312022879719734,0.20541859297081827,3.000674279872328
188,4.383288532495499,0.24004599144682287,4.2339079193770885,0.25376498205587267,3.000674279872328
189,1.5475871451199055,0.19402884682640434,3.9810636453330517,0.16770787136629223,4.460584452841431
190,2.1392882615327835,0.19402884682640434,3.9810636453330517,0.16770787136629223,4.460584452841431
191,1.5475871451199055,0.1410711295902729,3.9810636453330517,0.16770787136629223,4.460584452841431
192,1.5475871451199055,0.19402884682640434,1.9843576177954674,0.16770787136629223,4.460584452841431
193,1.5475871451199055,0.19402884682640434,3.9810636453330517,0.1237275741994381,4.460584452841431
194,1.5475871451199055,0.19402884682640434,3.9810636453330517,0.16770787136629223,1.2666271743364632
195,2.1392882615327835,0.1410711295902729,1.9843576177954674,0.1237275741994381,1.2666271743364632
196,1.093245692551136,0.12648659823462366,4.594834078103304,0.13292374620214104,3.9905831296928227
197,1.8728278167545795,0.12648659823462366,4.594834078103304,0.13292374620214104,3.9905831296928227
198,1.093245692551136,0.2835505153052509,4.594834078103304,0.13292374620214104,3.9905831296928227
199,1.093245692551136,0.12648659823462366,4.782556656748056,0.13292374620214104,3.9905831296928227
200,1.093245692551136,0.12648659823462366,4.594834078103304,0.29826656910590826,3.9905831296928227
201,1.093245692551136,0.12648659823462366,4.594834078103304,0.13292374620214104,4.695189932826906
202,1.8728278167545795,0.2835505153052509,4.782556656748056,0.29826656910590826,4.695189932826906
203,4.525762375444174,0.16537395128980278,1.2615898996591568,0.22507771914824842,1.9710738034918904
204,3.6202232278883457,0.16537395128980278,1.2615898996591568,0.22507771914824842,1.9710738034918904
205,4.525762375444174,0.08115755729377269,1.2615898996591568,0.22507771914824842,1.9710738034918904
206,4.525762375444174,0.16537395128980278,1.032380923628807,0.22507771914824842,1.9710738034918904
207,4.525762375444174,0.16537395128980278,1.2615898996591568,0.14949277085252105,1.9710738034918904
208,4.525762375444174,0.16537395128980278,1.2615898996591568,0.22507771914824842,1.826497603673488
209,3.6202232278883457,0.08115755729377269,1.032380923628807,0.14949277085252105,1.826497603673488
210,3.802792515605688,0.03916536793112755,3.155541967600584,0.08448606771416962,1.1620870092883706
211,4.842228684574366,0.03916536793112755,3.155541967600584,0.08448606771416962,1.1620870092883706
212,3.802792515605688,0.18373231831938028,3.155541967600584,0.08448606771416962,1.1620870092883706
213,3.802792515605688,0.03916536793112755,2.3607575818896294,0.08448606771416962,1.1620870092883706
214,3.802792515605688,0.03916536793112755,3.155541967600584,0.08697156789712608,1.1620870092883706
215,3.802792515605688,0.03916536793112755,3.155541967600584,0.08448606771416962,0.724233549553901
216,4.842228684574366,0.18373231831938028,2.3607575818896294,0.08697156789712608,0.724233549553901
217,2.362386740744114,0.23391195740550755,2.989763058722019,0.2423759637866169,3.603159931022674
218,2.586595255881548,0.23391195740550755,2.989763058722019,0.2423759637866169,3.603159931022674
219,2.362386740744114,0.047457545343786475,2.989763058722019,0.2423759637866169,3.603159931022674
220,2.362386740744114,0.23391195740550755,3.6104300133883953,0.2423759637866169,3.603159931022674
221,2.362386740744114,0.23391195740550755,2.989763058722019,0.23555889022536575,3.603159931022674
222,2.362386740744114,0.23391195740550755,2.989763058722019,0.2423759637866169,3.472885223571211
223,2.586595255881548,0.047457545343786475,3.6104300133883953,0.23555889022536575,3.472885223571211
224,2.2689064145088196,0.11545005803927778,1.099988043308258,0.18420845312066375,1.6889662886969745
225,2.2317024394869804,0.11545005803927778,1.099988043308258,0.18420845312066375,1.6889662886969745
226,2.2689064145088196,0.15644925367087126,1.099988043308258,0.18420845312066375,1.6889662886969745
227,2.2689064145088196,0.11545005803927778,3.4972916282713413,0.18420845312066375,1.6889662886969745
228,2.2689064145088196,0.11545005803927778,1.099988043308258,0.17080342276021837,1.6889662886969745
229,2.2689064145088196,0.11545005803927778,1.099988043308258,0.18420845312066375,0.9867463749833405
230,2.2317024394869804,0.15644925367087126,3.4972916282713413,0.17080342276021837,0.9867463749833405
231,3.83425347879529,0.15522490488365293,4.762334141880274,0.15816795215941964,4.270563082769513
232,4.480095751583576,0.15522490488365293,4.762334141880274,0.15816795215941964,4.270563082769513
233,3.83425347879529,0.057675680983811616,4.762334141880274,0.15816795215941964,4.270563082769513
234,3.83425347879529,0.15522490488365293,2.747333452105522,0.15816795215941964,4.270563082769513
235,3.83425347879529,0.15522490488365293,4.762334141880274,0.2691586159169674,4.270563082769513
236,3.83425347879529,0.15522490488365293,4.762334141880274,0.15816795215941964,3.8474414297379553
237,4.480095751583576,0.057675680983811616,2.747333452105522,0.2691586159169674,3.8474414297379553
238,4.6192961521446705,0.046878832206130025,2.648655168712139,0.2988568783737719,3.3231113385409117
239,3.2021056190133095,0.046878832206130025,2.648655168712139,0.2988568783737719,3.3231113385409117
240,4.6192961521446705,0.272748143132776,2.648655168712139,0.2988568783737719,3.3231113385409117
241,4.6192961521446705,0.046878832206130025,1.9189715906977654,0.2988568783737719,3.3231113385409117
242,4.6192961521446705,0.046878832206130025,2.648655168712139,0.20656156791374086,3.3231113385409117
243,4.6192961521446705,0.046878832206130025,2.648655168712139,0.2988568783737719,4.891887920442969
244,3.2021056190133095,0.272748143132776,1.9189715906977654,0.20656156791374086,4.891887920442969
245,1.061715990304947,0.24251290652900934,3.4872859977185726,0.0748802131973207,1.4444005596451461
246,1.4454711899161339,0.24251290652900934,3.4872859977185726,0.0748802131973207,1.4444005596451461
247,1.061715990304947,0.10785398483276366,3.4872859977185726,0.0748802131973207,1.4444005596451461
248,1.061715990304947,0.24251290652900934,4.169403504580259,0.0748802131973207,1.4444005596451461
249,1.061715990304947,0.24251290652900934,3.4872859977185726,0.1081410713493824,1.4444005596451461
250,1.061715990304947,0.24251290652900934,3.4872859977185726,0.0748802131973207,2.117729511577636
251,1.4454711899161339,0.10785398483276366,4.169403504580259,0.1081410713493824,2.117729511577636
252,1.5790523551404476,0.0006435228511691094,4.124499384313822,0.10186339048668742,0.8248284659348428
253,2.5579171143472195,0.0006435228511691094,4.124499384313822,0.10186339048668742,0.8248284659348428
254,1.5790523551404476,0.2503368484787643,4.124499384313822,0.10186339048668742,0.8248284659348428
255,1.5790523551404476,0.0006435228511691094,1.0974956303834915,0.10186339048668742,0.8248284659348428
256,1.5790523551404476,0.0006435228511691094,4.124499384313822,0.18946533086709677,0.8248284659348428
257,1.5790523551404476,0.0006435228511691094,4.124499384313822,0.10186339048668742,3.19301193440333
258,2.5579171143472195,0.2503368484787643,1.0974956303834915,0.18946533086709677,3.19301193440333
259,4.021399118006229,0.2701057881116867,1.7712357342243195,0.25577158825471996,2.8792239353060722
260,4.810133945196867,0.2701057881116867,1.7712357342243195,0.25577158825471996,2.8792239353060722
261,4.021399118006229,0.11386082656681537,1.7712357342243195,0.25577158825471996,2.8792239353060722
262,4.021399118006229,0.2701057881116867,4.847332391887903,0.25577158825471996,2.8792239353060722
263,4.021399118006229,0.2701057881116867,1.7712357342243195,0.07059564483352006,2.8792239353060722
264,4.021399118006229,0.2701057881116867,1.7712357342243195,0.25577158825471996,1.57100820960477
265,4.810133945196867,0.11386082656681537,4.847332391887903,0.07059564483352006,1.57100820960477
266,3.306182511150837,0.08675624812021851,3.6261236630380154,0.11507127755321563,4.7409764267504215
267,3.5243882946670055,0.08675624812021851,3.6261236630380154,0.11507127755321563,4.7409764267504215
268,3.306182511150837,0.21635990012437104,3.6261236630380154,0.11507127755321563,4.7409764267504215
269,3.306182511150837,0.08675624812021851,3.550693552941084,0.11507127755321563,4.7409764267504215
270,3.306182511150837,0.08675624812021851,3.6261236630380154,0.13318220707587897,4.7409764267504215
271,3.306182511150837,0.08675624812021851,3.6261236630380154,0.11507127755321563,2.6683296230621636
272,3.5243882946670055,0.21635990012437104,3.550693552941084,0.13318220707587897,2.6683296230621636
273,2.871693965047598,0.20270304484292864,2.4803642258048058,0.21118024592287837,2.264468581881374
274,1.7794356606900692,0.20270304484292864,2.4803642258048058,0.21118024592287837,2.264468581881374
275,2.871693965047598,0.014168486092239618,2.4803642258048058,0.21118024592287837,2.264468581881374
276,2.871693965047598,0.20270304484292864,2.300384484231472,0.21118024592287837,2.264468581881374
277,2.871693965047598,0.20270304484292864,2.4803642258048058,0.25210765046067535,2.264468581881374
278,2.871693965047598,0.20270304484292864,2.4803642258048058,0.21118024592287837,4.411472635809332
279,1.7794356606900692,0.014168486092239618,2.300384484231472,0.25210765046067535,4.411472635809332
280,2.5068419612944126,0.05625933492556214,3.8271038345992565,0.2392162503208965,4.154965456575155
281,1.1686901710927486,0.05625933492556214,3.8271038345992565,0.2392162503208965,4.154965456575155
282,2.5068419612944126,0.23740754099562764,3.8271038345992565,0.2392162503208965,4.154965456575155
283,2.5068419612944126,0.05625933492556214,1.4951923191547394,0.2392162503208965,4.154965456575155
284,2.5068419612944126,0.05625933492556214,3.8271038345992565,0.19677845640107988,4.154965456575155
285,2.5068419612944126,0.05625933492556214,3.8271038345992565,0.2392162503208965,1.8980989051051438
286,1.1686901710927486,0.23740754099562764,1.4951923191547394,0.19677845640107988,1.8980989051051438
287,3.064556762576103,0.25189413232728836,2.0353635624051094,0.08753476100973785,2.0961824296973646
288,3.4163828305900097,0.25189413232728836,2.0353635624051094,0.08753476100973785,2.0961824296973646
289,3.064556762576103,0.14781121518462895,2.0353635624051094,0.08753476100973785,2.0961824296973646
290,3.064556762576103,0.25189413232728836,4.745534140616655,0.08753476100973785,2.0961824296973646
291,3.064556762576103,0.25189413232728836,2.0353635624051094,0.06326726004481316,2.0961824296973646
292,3.064556762576103,0.25189413232728836,2.0353635624051094,0.08753476100973785,4.619267592672259
293,3.4163828305900097,0.14781121518462895,4.745534140616655,0.06326726004481316,4.619267592672259
294,4.357869699597359,0.1435852898284793,4.422538835555315,0.22819310910999774,1.2880159891210496
295,4.139689397066832,0.1435852898284793,4.422538835555315,0.22819310910999774,1.2880159891210496
296,4.357869699597359,0.19647256359457968,4.422538835555315,0.22819310910999774,1.2880159891210496
297,4.357869699597359,0.1435852898284793,3.9171727560460567,0.22819310910999774,1.2880159891210496
298,4.357869699597359,0.1435852898284793,4.422538835555315,0.12586431456729769,1.2880159891210496
299,4.357869699597359,0.1435852898284793,4.422538835555315,0.22819310910999774,3.556398751679808
300,4.139689397066832,0.19647256359457968,3.9171727560460567,0.12586431456729769,3.556398751679808
301,1.792418871074915,0.183360555768013,1.7133028954267502,0.12991846743971108,3.768916755914688
302,2.3846126161515713,0.183360555768013,1.7133028954267502,0.12991846743971108,3.768916755914688
303,1.792418871074915,0.022410885896533728,1.7133028954267502,0.12991846743971108,3.768916755914688
304,1.792418871074915,0.183360555768013,2.167303718626499,0.12991846743971108,3.768916755914688
305,1.792418871074915,0.183360555768013,1.7133028954267502,0.25944080129265784,3.768916755914688
